,Item Code,Item Name,Stock ,Unit,Trade,Format,RATING,SCORES
1773,WF1CHE0311994,Domaine de Chevalier Blanc - Pessac Leognan 1994,9,BOTTLE,$650 ,750ML,,
1774,WF1CHE0312012,Domaine de Chevalier Blanc - Pessac Leognan 2012,39,BOTTLE,$690 ,750ML,WA,93+
1775,WF1CHE0312013,Domaine de Chevalier Blanc - Pessac Leognan 2013,60,BOTTLE,$730 ,750ML,,
1776,WF1CHE0321994,Domaine de Chevalier Blanc - Pessac Leognan 1994,3,BOTTLE,"$1,290 ",1.5L,,
1777,WF1CHE0322010-OWC6,Domaine de Chevalier Blanc - Pessac Leognan 2010 (owc6),12,BOTTLE,"$1,900 ",1.5L,WA,94+
1778,WF1CLA0112012,La Clarte de Haut Brion  - Pessac Leognan 2012,100+,BOTTLE,$780 ,750ML,,
1779,WF1CLI0211929-EX,Climens - Barsac 1929 (ex-Nicolas),1,BOTTLE,"$10,900 ",750ML,,
1780,WF1CLI0211947-EX,Climens - Barsac 1947 (ex-Nicolas),2,BOTTLE,"$7,500 ",750ML,WS,89
1781,WF1CLI0211959,Climens - Barsac 1959,2,BOTTLE,"$5,200 ",750ML,AWL,94
1782,WF1CLI0211975,Climens - Barsac 1975,8,BOTTLE,"$1,290 ",730ML,,
1783,WF1CLI0211986,Climens - Barsac 1986,9,BOTTLE,$890 ,750ML,,
1784,WF1CLI0211990,Climens - Barsac 1990,12,BOTTLE,"$1,190 ",750ML,,
1785,WF1CLI0212001,Climens - Barsac 2001,15,BOTTLE,"$2,650 ",750ML,AWL,94
1786,WF1CLI0212001-OWC12,Climens - Barsac 2001 (owc12),12,BOTTLE,"$2,650 ",750ML,WA,99
1787,WF1CLI0212001-OWC6.,Climens - Barsac 2001 (owc6),6,BOTTLE,"$2,650 ",750ML,AWL,94
1788,WF1CLI0212002,Climens - Barsac 2002,10,BOTTLE,$420 ,750ML,,
1789,WF1CLI0212004,Climens - Barsac 2004,22,BOTTLE,$450 ,750ML,AWL,94
1790,WF1CLI0212006,Climens - Barsac 2006,6,BOTTLE,$590 ,750ML,,
1791,WF1CLI0312007,Les Cypres de Climens - Barsac 2007,9,BOTTLE,$335 ,750ML,,
1792,WF1CLI0312012,Les Cypres de Climens - Barsac 2012,12,BOTTLE,$298 ,750ML,,
1793,WF1CLO0412004,Clos Haut Peyraguey - Sauternes 2004,19,BOTTLE,$240 ,750ML,,
1794,WF1COU0112009,Coutet - Sauternes 2009,3,BOTTLE,$575 ,750ML,MB,4
1795,WF1COU0112010,Coutet - Sauternes 2010,7,BOTTLE,$590 ,750ML,WS,95
1796,WF1COU0112010-OWC12,Coutet - Sauternes 2010 (owc12),12,BOTTLE,$590 ,750ML,WS,95
1797,WF1COU0211997,Coutet Cuvee Madame - Sauternes 1997,1,BOTTLE,"$2,350 ",750ML,WA,97
1798,WF1COU0211997-OWC6,Coutet Cuvee Madame - Sauternes 1997 (owc6),12,BOTTLE,"$2,350 ",750ML,WA,97
1799,WF1COU0212001,Coutet Cuvee Madame - Sauternes 2001,2,BOTTLE,"$2,850 ",750ML,WA,95
1800,WF1COU0212001-OWC6,Coutet Cuvee Madame - Sauternes 2001 (owc6),12,BOTTLE,"$2,850 ",750ML,WA,95
1801,WF1DOI0111945,Doisy Daene Barsac 1945,14,BOTTLE,"$4,900 ",750ML,,
1802,WF1DOI0231990,L'Extravagant de Doisy Daene-Sauternes 1990,8,BOTTLE,"$1,290 ",375ML,,
1803,WF1FIL0111921-CC,Filhot - Sauternes 1921 (Cut Capsule),2,BOTTLE,"$5,900 ",750ML,,
1804,WF1GIL0111959,Gilette Creme de Tete - Sauternes 1959,2,BOTTLE,"$3,500 ",750ML,,
1805,WF1GOU0112012,Goulee - Blanc 2012,100+,BOTTLE,$180 ,750ML,,
1806,WF1HAU0611989,Haut Brion Blanc - Pessac Leognan 1989,1,BOTTLE,"$16,900 ",750ML,WA,89
1807,WF1HAU0611989-LD,Haut Brion Blanc - Pessac Leognan 1989 (Label Damage),1,BOTTLE,"$16,500 ",750ML,WA,89
1808,WF1HAU0612011,Haut Brion Blanc - Pessac Leognan 2011,4,BOTTLE,"$6,500 ",750ML,,
1809,WF1HAU0612011-OWC6,Haut Brion Blanc - Pessac Leognan 2011 (owc6),6,BOTTLE,"$6,500 ",750ML,,
1810,WF1HAU0612012,Haut Brion Blanc - Pessac Leognan 2012,22,BOTTLE,"$6,980 ",750ML,WA,98
1811,WF1HAU0612013,Haut Brion Blanc - Pessac Leognan 2013,100+,BOTTLE,"$6,980 ",750ML,,
1812,WF1HAU0621996,Haut Brion Blanc - Pessac Leognan 1996,2,BOTTLE,"$8,900 ",1.5L,,
1813,WF1HAU0622011-OWC6,Haut Brion Blanc - Pessac Leognan 2011 (owc6),6,BOTTLE,"$16,900 ",1.5L,,
1814,WF1HAU0622012,Haut Brion Blanc - Pessac Leognan 2012,6,BOTTLE,"$13,900 ",1.5L,WA,98
1815,WF1LAV0111989,Laville Haut Brion - Pessac Leognan 1989,3,BOTTLE,"$4,980 ",750ML,,
1816,WF1LAV0112001,Laville Haut Brion - Pessac Leognan 2001 ,3,BOTTLE,"$1,500 ",750ML,,
1817,WF1LAV0112001-OWC6,Laville Haut Brion - Pessac Leognan 2001 (owc6),6,BOTTLE,"$1,500 ",750ML,,
1818,WF1LAV0112004,Laville Haut Brion - Pessac Leognan 2004,12,BOTTLE,"$1,590 ",750ML,,
1819,WF1LAV0112004-OWC6,Laville Haut Brion - Pessac Leognan 2004 (owc6),6,BOTTLE,"$1,590 ",750ML,,
1820,WF1LAV0112007,Laville Haut Brion - Pessac Leognan 2007,6,BOTTLE,"$2,490 ",750ML,,
1821,WF1LAV0122001,Laville Haut Brion - Pessac Leognan 2001 ,2,BOTTLE,"$2,950 ",1.5L,,
1822,WF1LUN0212013,Clos des Lunes Lune D'argent - Bordeaux 2013,100+,BOTTLE,$150 ,750ML,WA,88-89
1823,WF1MAL0412010,Malartic Lagraviere Blanc - Pessac Leognan 2010,10,BOTTLE,$590 ,750ML,,
1824,WF1MAL0412010-OWC12,Malartic Lagraviere Blanc - Pessac Leognan 2010 (owc12),48,BOTTLE,$590 ,750ML,WA,93
1825,WF1MIS0112009,La Mission Haut Brion Blanc - Pessac Leognan 2009,12,BOTTLE,"$6,950 ",750ML,WA,96
1826,WF1MIS0112010-OWC6,La Mission Haut Brion Blanc - Pessac Leognan 2010 (owc6),6,BOTTLE,"$8,350 ",750ML,,
1827,WF1MIS0112011,La Mission Haut Brion Blanc - Pessac Leognan 2011,10,BOTTLE,"$6,500 ",750ML,,
1828,WF1MIS0112011-OWC12,La Mission Haut Brion Blanc - Pessac Leognan 2011 (owc12),12,BOTTLE,"$6,500 ",750ML,,
1829,WF1MIS0112012,La Mission Haut Brion Blanc - Pessac Leognan 2012,56,BOTTLE,"$5,500 ",750ML,,
1830,WF1MIS0112013,La Mission Haut Brion Blanc - Pessac Leognan 2013,100+,BOTTLE,"$5,900 ",750ML,,
1831,WF1MIS0122010-OWC1,La Mission Haut Brion Blanc - Pessac Leognan 2010 (owc1),1,BOTTLE,"$16,900 ",1.5L,WA,96
1832,WF1MIS0122010-OWC6,La Mission Haut Brion Blanc - Pessac Leognan 2010 (owc6),6,BOTTLE,"$16,900 ",1.5L,WA,96
1833,WF1MIS0122011-OWC6,La Mission Haut Brion Blanc - Pessac Leognan 2011 (owc6),12,BOTTLE,"$14,900 ",1.5L,,
1834,WF1MIS0122012,La Mission Haut Brion Blanc - Pessac Leognan 2012,6,BOTTLE,"$11,900 ",1.5L,,
1835,WF1MIS0142010-OWC3,La Mission Haut Brion Blanc - Pessac Leognan 2010 (owc3),3,BOTTLE,"$36,000 ",3L,WA,96
1836,WF1MIS0162012-OWC1,La Mission Haut Brion Blanc - Pessac Leognan 2012 (owc1),1,BOTTLE,"$48,000 ",6L,,
1837,WF1PAP0212009,Pape Clement Blanc - Pessac Leognan 2009,10,BOTTLE,"$2,390 ",750ML,,
1838,WF1PAP0212012,Pape Clement Blanc - Pessac Leognan 2012,60,BOTTLE,"$1,150 ",750ML,WA,96
1839,WF1PAP0212013,Pape Clement Blanc - Pessac Leognan 2013,46,BOTTLE,$980 ,750ML,,
1840,WF1PAP0222012,Pape Clement Blanc - Pessac Leognan 2012,6,BOTTLE,"$2,390 ",1.5L,WA,96
1841,WF1PAP0242012-OWC1,Pape Clement Blanc - Pessac Leognan 2012 (owc1),1,BOTTLE,"$4,900 ",3L,WA,96
1842,WF1PAP0262012-OWC1,Pape Clement Blanc - Pessac Leognan 2012 (owc1),1,BOTTLE,"$9,900 ",6L,WA,96
1843,WF1PAV0512012,Pavillon Blanc de Margaux - Margaux 2012,18,BOTTLE,"$1,390 ",750ML,,
1844,WF1PAV0512012-OWC2,Pavillon Blanc de Margaux - Margaux 2012 (owc2),4,BOTTLE,"$1,390 ",750ML,,
1845,WF1PAV0512013,Pavillon Blanc de Margaux - Margaux 2013,100+,BOTTLE,"$1,390 ",750ML,,
1846,WF1PAV0522004,Pavillon Blanc de Margaux - Margaux 2004,1,BOTTLE,"$2,900 ",1.5L,WA,93
1847,WF1PAV0522012,Pavillon Blanc de Margaux - Margaux 2012,6,BOTTLE,"$2,800 ",1.5L,,
1848,WF1PAV0542012-OWC1,Pavillon Blanc de Margaux - Margaux 2012 (owc1),1,BOTTLE,"$5,650 ",3L,,
1849,WF1RIE0111990,Rieussec - Sauternes 1990,2,BOTTLE,$690 ,750ML,,
1850,WF1RIE0112010-OWC6,Rieussec - Sauternes 2010 (owc6),12,BOTTLE,$595 ,750ML,WS,93-96
1851,WF1SMI0122012,Smith Haut Lafitte Blanc - Pessac Leognan 2012,5,BOTTLE,"$1,450 ",1.5L,WA,95
1852,WF1SMI0142012-OWC1,Smith Haut Lafitte Blanc - Pessac Leognan 2012 (owc1),1,BOTTLE,"$2,900 ",3L,WA,95
1853,WF1SMI0162012-OWC1,Smith Haut Lafitte Blanc - Pessac Leognan 2012 (owc1),1,BOTTLE,"$5,900 ",6L,WA,95
1854,WF1SMI0212013,Les Hauts de Smith Blanc - Pessac Leognan 2013,100+,BOTTLE,$185 ,750ML,,
1855,WF1SUD0111967,Suduiraut - Sauternes 1967,11,BOTTLE,"$1,690 ",750ML,,
1856,WF1SUD0111982,Suduiraut - Sauternes 1982,4,BOTTLE,$490 ,750ML,,
1857,WF1SUD0111989-EX,Suduiraut - Sauternes 1989 (ex-chateau),10,BOTTLE,$395 ,750ML,WS,92
1858,WF1SUD0111990,Suduiraut - Sauternes 1990,5,BOTTLE,$690 ,750ML,WS,95
1859,WF1SUD0111999-EX,Suduiraut - Sauternes 1999 (ex-chateau),51,BOTTLE,$265 ,750ML,,
1860,WF1SUD0131989-EX,Suduiraut - Sauternes 1989 (ex-chateau),64,BOTTLE,$220 ,375ML,,
1861,WF1SUD0312009,S de Suduiraut - Bordeaux 2009,4,BOTTLE,$220 ,750ML,,
1862,WF1SUD0312012,S de Suduiraut - Bordeaux 2012,3,BOTTLE,$280 ,750ML,,
1863,WF1SUD0312013,S de Suduiraut - Bordeaux 2013,17,BOTTLE,$280 ,750ML,,
1864,WF1SUD0512010,Lions de Suduiraut - Sauternes 2010 (2nd wine of Suduiraut),3,BOTTLE,$250 ,750ML,,
1865,WF1SUD0611989,Suduiraut - Creme de Tete 1989,15,BOTTLE,"$2,200 ",750ML,,
1866,WF1SUD0611989-CC,Suduiraut - Creme de Tete 1989 (Cut Capsule),1,BOTTLE,"$2,100 ",750ML,,
1867,WF1SUD0611989-OWC12,Suduiraut - Creme de Tete 1989 (owc12),12,BOTTLE,"$2,200 ",750ML,,
1868,WF1SUD0631989,Suduiraut - Creme de Tete 1989,24,BOTTLE,"$1,190 ",375ML,,
1869,WF1SUD0712009,Suduiraut - Sauternes 2009 Limited Edition,13,BOTTLE,$850 ,750ML,,
1870,WF1TOU0311959,La Tour Blanche - Sauternes 1959,3,BOTTLE,"$4,300 ",750ML,,
1871,WF1YQU0111924-CC,Yquem - Sauternes 1924 (Cut Capsule),1,BOTTLE,"$19,800 ",750ML,,
1872,WF1YQU0111937,Yquem - Sauternes 1937,3,BOTTLE,"$29,000 ",750ML,,
1873,WF1YQU0111937-RCON,Yquem - Sauternes 1937 (Reconditioned),1,BOTTLE,"$33,000 ",750ML,,
1874,WF1YQU0111947,Yquem - Sauternes 1947,1,BOTTLE,"$19,800 ",750ML,,
1875,WF1YQU0111949,Yquem - Sauternes 1949,1,BOTTLE,"$13,900 ",750ML,,
1876,WF1YQU0111953,Yquem - Sauternes 1953,1,BOTTLE,"$10,900 ",750ML,,
1877,WF1YQU0111953-LD,Yquem - Sauternes 1953 (Label Damage),3,BOTTLE,"$10,500 ",750ML,,
1878,WF1YQU0111955,Yquem - Sauternes 1955,1,BOTTLE,"$8,900 ",750ML,,
1879,WF1YQU0111956-LD,Yquem - Sauternes 1956 (Label Damage),2,BOTTLE,"$6,900 ",750ML,,
1880,WF1YQU0111959,Yquem - Sauternes 1959,4,BOTTLE,"$15,900 ",750ML,,
1881,WF1YQU0111959-WSL,Yquem - Sauternes 1959 (Wine Stain Label),1,BOTTLE,"$15,900 ",750ML,,
1882,WF1YQU0111961,Yquem - Sauternes 1961,3,BOTTLE,"$4,900 ",750ML,,
1883,WF1YQU0111962-CD,Yquem - Sauternes 1962 (Capsule Damage),1,BOTTLE,"$4,800 ",750ML,,
1884,WF1YQU0111965-CD,Yquem - Sauternes 1965 (Capsule Damage),1,BOTTLE,"$3,200 ",750ML,,
1885,WF1YQU0111967-CD,Yquem - Sauternes 1967 (Capsule Damage),1,BOTTLE,"$10,500 ",750ML,,
1886,WF1YQU0111967-OWC12,Yquem - Sauternes 1967 (owc12),12,BOTTLE,"$10,900 ",750ML,,
1887,WF1YQU0111975,Yquem - Sauternes 1975,4,BOTTLE,"$6,300 ",750ML,WA,99
1888,WF1YQU0111976,Yquem - Sauternes 1976,3,BOTTLE,"$5,900 ",750ML,WA,96
1889,WF1YQU0111976-A,Yquem - Sauternes 1976 (US Label),1,BOTTLE,"$5,800 ",750ML,WA,96
1890,WF1YQU0111976-CD,Yquem - Sauternes 1976 (Capsule Damage),1,BOTTLE,"$5,700 ",750ML,WA,96
1891,WF1YQU0111976-CD-LD,"Yquem - Sauternes 1976 (Capsule Damage, Label Damage)",1,BOTTLE,"$5,700 ",750ML,WA,96
1892,WF1YQU0111976-LD,Yquem - Sauternes 1976 (Label Damage),13,BOTTLE,"$5,800 ",750ML,WA,96
1893,WF1YQU0111983-CD,Yquem - Sauternes 1983 (Capsule Damage),2,BOTTLE,"$3,050 ",750ML,WA,96
1894,WF1YQU0111983-OWC12,Yquem - Sauternes 1983 (owc12),12,BOTTLE,"$3,200 ",750ML,WA,96
1895,WF1YQU0111989,Yquem - Sauternes 1989,1,BOTTLE,"$2,950 ",750ML,,
1896,WF1YQU0212014-OWC6,Y d'Yquem - Bordeaux Superieur 2014 (owc6),6,BOTTLE,$990 ,750ML,,
1897,WF2ARL0812013,Domaine de L'Arlot La Gerbotte NSG blanc 2013,57,BOTTLE,$266 ,750ML,,
1898,WF2ARL0912010,Domaine de L'Arlot NSG Clos de L'Arlot Blanc 2010,8,BOTTLE,$495 ,750ML,Burg,91
1899,WF2ARL0912013,Domaine de L'Arlot NSG Clos de L'Arlot Blanc 2013,23,BOTTLE,$545 ,750ML,,
1900,WF2BER0112010,Olivier Bernstein Puligny Montrachet Champ Gain 2010,4,BOTTLE,$990 ,750ML,,
1901,WF2BER0212011,Olivier Bernstein Meursault Les Charmes 2011,12,BOTTLE,$795 ,750ML,,
1902,WF2BOI0712014,Henri Boillot Le Montrachet 2014,11,BOTTLE,"$5,500 ",750ML,,
1903,WF2BOI2312012,Henri Boillot Meursault 1er cru Poruzots 2012,60,BOTTLE,$819 ,750ML,Burg,91
1904,WF2BOI2312013,Henri Boillot Meursault 1er cru Poruzots 2013,60,BOTTLE,$609 ,750ML,,
1905,WF2BOI2312014,Henri Boillot Meursault 1er cru Poruzots 2014,33,BOTTLE,$609 ,750ML,,
1906,WF2BOI2612012,Henri Boillot Criots Batard Montrachet Grand Cru 2012,6,BOTTLE,"$2,590 ",750ML,Burg,92
1907,WF2BOI2612013,Henri Boillot Criots Batard Montrachet Grand Cru 2013,6,BOTTLE,"$2,090 ",750ML,,
1908,WF2BOI2612014,Henri Boillot Criots Batard Montrachet Grand Cru 2014,11,BOTTLE,"$2,090 ",750ML,,
1909,WF2BOI2712010,Henri Boillot Batard Montrachet 2010,2,BOTTLE,"$2,950 ",750ML,Burg,95
1910,WF2BOI2712011,Henri Boillot Batard Montrachet 2011,18,BOTTLE,"$2,950 ",750ML,Burg,95
1911,WF2BOI2712012,Henri Boillot Batard Montrachet 2012,24,BOTTLE,"$3,980 ",750ML,Burg,94
1912,WF2BOI2712013,Henri Boillot Batard Montrachet 2013,48,BOTTLE,"$3,650 ",750ML,,
1913,WF2BOI2712014,Henri Boillot Batard Montrachet 2014,59,BOTTLE,"$3,650 ",750ML,,
1914,WF2BOI2722013,Henri Boillot Batard Montrachet 2013,6,BOTTLE,"$7,300 ",1.5L,,
1915,WF2BOI2812010,Henri Boillot Bienvenues Batard Montrachet 2010,1,BOTTLE,"$2,200 ",750ML,Burg,95
1916,WF2BOI2812011,Henri Boillot Bienvenues Batard Montrachet 2011,22,BOTTLE,"$2,350 ",750ML,,
1917,WF2BOI2812012,Henri Boillot Bienvenues Batard Montrachet 2012,36,BOTTLE,"$2,850 ",750ML,Burg,93
1918,WF2BOI2812013,Henri Boillot Bienvenues Batard Montrachet 2013,24,BOTTLE,"$2,800 ",750ML,,
1919,WF2BOI2812014,Henri Boillot Bienvenues Batard Montrachet 2014,11,BOTTLE,"$2,800 ",750ML,,
1920,WF2BOI2912010,Henri Boillot Chevalier Montrachet Grand Cru 2010,2,BOTTLE,"$3,800 ",750ML,Burg,96
1921,WF2BOI2912011,Henri Boillot Chevalier Montrachet Grand Cru 2011,8,BOTTLE,"$3,900 ",750ML,,
1922,WF2BOI2912013,Henri Boillot Chevalier Montrachet Grand Cru 2013,12,BOTTLE,"$4,500 ",750ML,,
1923,WF2BOI2912014,Henri Boillot Chevalier Montrachet Grand Cru 2014,9,BOTTLE,"$4,500 ",750ML,,
1924,WF2BOI3112011,Henri Boillot Montrachet Grand Cru 2011,3,BOTTLE,"$4,900 ",750ML,WA,94-96
1925,WF2BOI3112012,Henri Boillot Montrachet Grand Cru 2012,2,BOTTLE,"$5,500 ",750ML,Burg,95
1926,WF2BOI3112013,Henri Boillot Montrachet Grand Cru 2013,24,BOTTLE,"$5,500 ",750ML,,
1927,WF2BON0212007-EX,Bonneau du Martray Corton Charlemagne 2007 (Ex-Domaine),18,BOTTLE,"$1,350 ",750ML,Burg,93
1928,WF2BOU0121996,Bouchard Pere et Fils Le Montrachet 1996,1,BOTTLE,"$9,600 ",1.5L,,
1929,WF2BOU0212007,Bouchard Pere et Fils Chevalier Montrachet La Cabotte 2007,2,BOTTLE,"$2,850 ",750ML,,
1930,WF2BOU0212010,Bouchard Pere et Fils Chevalier Montrachet La Cabotte 2010,12,BOTTLE,"$2,950 ",750ML,,
1931,WF2COC0212001,Coche Dury Corton Charlemagne 2001,6,BOTTLE,"$22,000 ",750ML,,
1932,WF2COC0512007,Coche Dury Meursault 2007,9,BOTTLE,"$2,950 ",750ML,,
1933,WF2COC0512013,Coche Dury Meursault 2013,24,BOTTLE,"$2,850 ",750ML,,
1934,WF2COC0812011,Coche Dury Meursault 1er Cru Les Perrieres 2011,4,BOTTLE,"$9,900 ",750ML,,
1935,WF2COL0912006,Marc Colin Montrachet 2006,7,BOTTLE,"$3,900 ",750ML,,
1936,WF2DRC0511976,DRC Le Montrachet 1976,5,BOTTLE,"$39,000 ",750ML,AWL,91
1937,WF2DRC0512001,DRC Le Montrachet 2001,1,BOTTLE,"$33,500 ",750ML,Burg,94
1938,WF2DRO0111999-A,Joseph Drouhin Montrachet Marquis de Laguiche 1999(US Label),6,BOTTLE,"$3,850 ",750ML,,
1939,WF2DRO0112002-A,Joseph Drouhin Montrachet Marquis de Laguiche 2002(US Label),5,BOTTLE,"$3,750 ",750ML,,
1940,WF2DRO0122010-OC6,Joseph Drouhin Montrachet Marquis de Laguiche 2010 (oc6),6,BOTTLE,"$8,800 ",1.5L,,
1941,WF2FAI1412011,Domaine Faiveley Batard Montrachet Grand Cru 2011,10,BOTTLE,"$2,300 ",750ML,,
1942,WF2FAI1412011-OWC6,Domaine Faiveley Batard Montrachet Grand Cru 2011 (owc6),6,BOTTLE,"$2,300 ",750ML,,
1943,WF2FAI1412013,Domaine Faiveley Batard Montrachet Grand Cru 2013,6,BOTTLE,"$2,090 ",750ML,Burg,90-93
1944,WF2FAI1522010,Domaine Faiveley Bienvenues Batard Montrachet GC 2010 ,3,BOTTLE,"$3,980 ",1.5L,Burg,92-94
1945,WF2FAI1522010-OWC3,Domaine Faiveley Bienvenues Batard Montrachet GC 2010 (owc3),3,BOTTLE,"$3,980 ",1.5L,Burg,92-94
1946,WF2FON0112004,Fontaine Gagnard Le Montractet 2004,2,BOTTLE,"$4,500 ",750ML,,
1947,WF2FON0112004-OC6,Fontaine Gagnard Le Montractet 2004 (oc6),6,BOTTLE,"$4,500 ",750ML,,
1948,WF2GIR0312009-OC6,Vincent Girardin Batard Montrachet 2009 (oc6),6,BOTTLE,"$2,100 ",750ML,Burg,92-94
1949,WF2GIR1812011,Vincent Girardin Le Montrachet 2011,5,BOTTLE,"$4,650 ",750ML,Burg,88
1950,WF2GIR1812011-OC6,Vincent Girardin Le Montrachet 2011 (oc6),36,BOTTLE,"$4,650 ",750ML,Burg,88
1951,WF2GIR1812012,Vincent Girardin Le Montrachet 2012,12,BOTTLE,"$4,950 ",750ML,,
1952,WF2HOS0112010,Hospices de Beaune Corton Charlemagne C.du Roi Soleil10(AWL),100+,BOTTLE,"$1,275 ",750ML,,
1953,WF2HOS0122010,Hospices de Beaune Corton Charlemagne C.du Roi Soleil10(AWL),29,BOTTLE,"$2,550 ",1.5L,,
1954,WF2HOS0142010,Hospices de Beaune Corton Charlemagne C.du Roi Soleil10(AWL),1,BOTTLE,"$5,100 ",3L,,
1955,WF2HOS0142010-OWC1,Hospices de Beaune Corton Charlemagne C.du Roi Soleil10(AWL),7,BOTTLE,"$5,100 ",3L,,
1956,WF2JAD0412009-OWC6,Louis Jadot Chevalier Montrachet Les Demoiselles 2009 (owc6),12,BOTTLE,"$2,090 ",750ML,,
1957,WF2JAD0421998,Louis Jadot Chevalier Montrachet Les Demoiselles 1998,4,BOTTLE,"$2,900 ",1.5L,,
1958,WF2JAD0422004-EX,Louis Jadot Chevalier Mont. Les Demoiselles 2004 (ex),2,BOTTLE,"$5,750 ",1.5L,,
1959,WF2JAD0442012-OWC1,Louis Jadot Chevalier Montrachet Les Demoiselles 2012 (owc1),3,BOTTLE,"$10,900 ",3L,,
1960,WF2JAD0612002-A,Louis Jadot Le Montrachet 2002 (US Label),1,BOTTLE,"$3,200 ",750ML,,
1961,WF2LAF0711990,Comtes Lafon Le Montrachet 1990,2,BOTTLE,"$19,800 ",750ML,,
1962,WF2LAF0812011,Comtes Lafon Meursault 1er Cru Genevrieres 2011,5,BOTTLE,"$2,380 ",750ML,Burg,92
1963,WF2LAT0511988-LL,Louis Latour Corton Charlemagne 1988 (Low Level),1,BOTTLE,"$1,050 ",750ML,,
1964,WF2LAT0811996,Louis Latour Le Montrachet 1996,9,BOTTLE,"$3,900 ",750ML,,
1965,WF2LAT0812009,Louis Latour Le Montrachet 2009,2,BOTTLE,"$3,300 ",750ML,,
1966,WF2LEF0212005,Domaine Leflaive Puligny Montrachet Clavoillon 2005,4,BOTTLE,"$1,350 ",750ML,,
1967,WF2LEF0311996-CD,Domaine Leflaive Le Montrachet 1996 (Capsule Damage),1,BOTTLE,"$59,500 ",750ML,,
1968,WF2LEF0311999-CD,Domaine Leflaive Le Montrachet 1999 (Capsule Damage),1,BOTTLE,"$48,000 ",750ML,Burg,94
1969,WF2LEF0411976-A-LL,"Domaine Leflaive Batard Montrachet 1976 (US Label,Low Level)",1,BOTTLE,"$9,900 ",750ML,,
1970,WF2LEF0611992,Domaine Leflaive Chevalier Montrachet 1992,3,BOTTLE,"$9,900 ",750ML,,
1971,WF2LEF0611995,Domaine Leflaive Chevalier Montrachet 1995,7,BOTTLE,"$5,500 ",750ML,,
1972,WF2LEF0611995-LD,Domaine Leflaive Chevalier Montrachet 1995 (Label Damage),2,BOTTLE,"$5,400 ",750ML,,
1973,WF2LEF1412012,Leflaive Bourgogne Blanc 2012,58,BOTTLE,$275 ,750ML,,
1974,WF2LEF1512013,Leflaive Rully 1er Cru Blanc 2013,100+,BOTTLE,$349 ,750ML,,
1975,WF2LEF1612013,Leflaive Auxey Duresses Blanc 2013,75,BOTTLE,$289 ,750ML,,
1976,WF2LUC2412010,Lucien Le Moine Batard Montrachet 2010,2,BOTTLE,"$3,350 ",750ML,,
1977,WF2LUC2412010-OC6,Lucien Le Moine Batard Montrachet 2010 (oc6),6,BOTTLE,"$3,350 ",750ML,,
1978,WF2MON0112008,Domaine de Montille Puligny Montrachet 1erCru LeCailleret 08,26,BOTTLE,$950 ,750ML,Burg,91
1979,WF2MON0122009,Domaine de Montille Puligny Montrachet 1erCru LeCailleret 09,1,BOTTLE,"$2,150 ",1.5L,Burg,93
1980,WF2MON0122011,Domaine de Montille Puligny Montrachet 1erCru LeCailleret 11,5,BOTTLE,"$1,950 ",1.5L,,
1981,WF2MON0122012,Domaine de Montille Puligny Montrachet 1erCru LeCailleret 12,6,BOTTLE,"$1,980 ",1.5L,,
1982,WF2MON0142010-OWC1,Domaine de Montille Puligny Mont 1erCru LeCailleret 10(owc1),1,BOTTLE,"$4,800 ",3L,,
1983,WF2MON0142011-OWC1,Domaine de Montille Puligny Mont 1erCru LeCailleret 11(owc1),1,BOTTLE,"$4,200 ",3L,,
1984,WF2MON1012007,Deux Montille Chevalier Montrachet 2007,10,BOTTLE,"$2,980 ",750ML,AWL,95
1985,WF2MON1222011,Domaine de Montille Corton Charlemagne Grand Cru 2011,4,BOTTLE,"$1,980 ",1.5L,Burg,91-94
1986,WF2MON1222012,Domaine de Montille Corton Charlemagne Grand Cru 2012,6,BOTTLE,"$2,300 ",1.5L,,
1987,WF2MON1912011,Deux Montille Meursault Les Casse Tetes 2011,16,BOTTLE,$395 ,750ML,Burg,89-91
1988,WF2MON2122012,Domaine de Montille Meursault 1er cru Les Perrieres 2012,6,BOTTLE,"$1,800 ",1.5L,,
1989,WF2MON2142012-OWC1,Domaine de Montille Meursault 1er cru Les Perrieres 12(owc1),1,BOTTLE,"$3,800 ",3L,,
1990,WF2MON2412012,Deux Montille Pouilly Fuisse 2012,100+,BOTTLE,$235 ,750ML,Burg,88
1991,WF2MOR1112012,Pierre Yves Colin Morey Corton Charlemagne 2012,5,BOTTLE,"$1,500 ",750ML,Burg,91-93
1992,WF2NIE0212013,Michel Niellon Batard Montrachet Grand Cru 2013,3,BOTTLE,"$2,500 ",750ML,,
1993,WF2NIE0312010,Michel Niellon Chevalier Montrachet 2010,9,BOTTLE,"$3,350 ",750ML,Burg,94
1994,WF2NIE0312011,Michel Niellon Chevalier Montrachet 2011,10,BOTTLE,"$3,350 ",750ML,Burg,93
1995,WF2NIE0312012,Michel Niellon Chevalier Montrachet 2012,18,BOTTLE,"$2,500 ",750ML,,
1996,WF2NIE0312013,Michel Niellon Chevalier Montrachet 2013,3,BOTTLE,"$2,500 ",750ML,,
1997,WF2RAM0111986,Ramonet Batard Montrachet 1986,1,BOTTLE,"$9,800 ",750ML,Burg,94
1998,WF2RAM0312013,Ramonet Chassagne Montrachet Ruchottes 2013,30,BOTTLE,$990 ,750ML,,
