,Wine,Vintage,Format,Cost,Qty,Negoce
405,SOCIANDO MALLET,2007,750ml,24.0,1200,RCA
406,SOCIANDO MALLET / DEMOISELLE...,2010,750ml,16.0,288,RCA
407,TOUR CARNET (LA),2016,750ml,21.0,1800,RCA
408,TOUR CARNET (LA),2015,750ml,23.0,1800,RCA
409,TOUR CARNET (LA),2014,750ml,23.0,600,RCA
410,TOUR CARNET (LA),2013,750ml,23.0,6,RCA
411,TOUR CARNET (LA),2012,750ml,25.0,3000,RCA
412,TOUR CARNET (LA),2011,750ml,25.8,900,RCA
413,TOUR CARNET (LA),2010,750ml,34.0,600,RCA
414,TOUR CARNET (LA),2009,750ml,41.0,72,RCA
415,TOUR CARNET (LA),1982,750ml,95.0,12,RCA
416,Tour Carnet / PENSEES de La Tour Carnet,2015,750ml,11.4,2400,RCA
417,CHAPOUTIER HERMITAGE BLANC,1999,750ml,269.0,6,RCA
418,ANGELUS / LA FLEUR DE BOUARD,2016,750ml,19.8,264,RCA
419,ANGELUS / LA FLEUR DE BOUARD,2015,750ml,18.5,288,RCA
420,ANGELUS / LE PLUS DE LA FLEUR DE BOUARD,2016,750ml,72.0,120,RCA
421,ANGELUS / LE PLUS DE LA FLEUR DE BOUARD,2014,750ml,54.0,240,RCA
422,ANNEREAUX (DES),2011,750ml,10.4,48,RCA
423,EGLISE CLINET (L') / CRUZELLES (LES),2016,750ml,17.4,600,RCA
424,EGLISE CLINET (L') / CRUZELLES (LES),2015,750ml,16.5,300,RCA
425,SIAURAC,2016,750ml,12.6,360,RCA
426,FONREAUD,2016,750ml,9.35,600,RCA
427,ANGLUDET (D'),1990,750ml,39.0,12,RCA
428,ARSAC (D'),2016,750ml,13.8,1200,RCA
429,BOYD CANTENAC,2016,750ml,32.4,120,RCA
430,BOYD CANTENAC,2014,750ml,35.5,1200,RCA
431,BOYD CANTENAC,2013,750ml,33.0,240,RCA
432,BOYD CANTENAC,1998,750ml,49.0,36,RCA
433,BOYD CANTENAC,1996,750ml,48.0,24,RCA
434,BRANE CANTENAC,2016,750ml,60.0,12,RCA
435,BRANE CANTENAC,2013,750ml,40.0,42,RCA
436,BRANE CANTENAC,2012,750ml,42.0,90,RCA
437,BRANE CANTENAC,2007,750ml,40.0,12,RCA
438,BRANE CANTENAC,1988,750ml,88.0,48,RCA
439,BRANE CANTENAC / BARON DE BRANE,2015,750ml,19.2,600,RCA
440,BRANE CANTENAC / BARON DE BRANE,2014,750ml,15.8,468,RCA
441,BRANE CANTENAC / BARON DE BRANE,2013,750ml,15.5,354,RCA
442,BRANE CANTENAC / BARON DE BRANE,2010,750ml,25.0,300,RCA
443,BRANE CANTENAC / BARON DE BRANE,2009,750ml,25.0,300,RCA
444,CANTENAC BROWN,2016,750ml,39.0,240,RCA
445,CANTENAC BROWN,2015,750ml,39.0,156,RCA
446,CANTENAC BROWN,2014,750ml,33.0,396,RCA
447,CANTENAC BROWN / BRIO,2014,750ml,15.6,588,RCA
448,CANTENAC BROWN / BRIO,2013,750ml,18.0,48,RCA
449,COTEAU,2016,750ml,12.25,300,RCA
450,DAUZAC,2016,750ml,31.2,120,RCA
451,DAUZAC,2015,750ml,28.8,450,RCA
452,DAUZAC,2014,750ml,25.0,600,RCA
453,DAUZAC,2013,750ml,24.0,276,RCA
454,DAUZAC,2012,750ml,33.0,60,RCA
455,DAUZAC,2011,750ml,31.0,240,RCA
456,DAUZAC,2006,750ml,29.0,6,RCA
457,DESMIRAIL,2016,750ml,27.0,300,RCA
458,DESMIRAIL,2015,750ml,23.4,288,RCA
459,DESMIRAIL,2014,750ml,24.0,168,RCA
460,DESMIRAIL,2013,750ml,24.0,1200,RCA
461,DESMIRAIL,2010,750ml,35.0,600,RCA
462,DESMIRAIL,2006,750ml,27.0,6,RCA
463,DURFORT VIVENS,2015,750ml,33.0,240,RCA
464,DURFORT VIVENS,2014,750ml,46.0,300,RCA
465,DURFORT VIVENS,2013,750ml,34.5,132,RCA
466,DURFORT VIVENS,2012,750ml,37.0,228,RCA
467,DURFORT VIVENS,2010,750ml,50.0,300,RCA
468,DURFORT VIVENS,2000,750ml,78.0,600,RCA
469,DURFORT VIVENS,1995,750ml,61.0,288,RCA
470,DURFORT-VIVENS,2016,750ml,39.6,300,RCA
471,FERRIERE,2016,750ml,30.0,600,RCA
472,FERRIERE,2012,750ml,26.0,156,RCA
473,FERRIERE,2011,750ml,31.0,300,RCA
474,FERRIERE,2004,750ml,44.5,12,RCA
475,FERRIERE,2000,750ml,52.0,1200,RCA
476,GISCOURS,2016,750ml,44.4,300,RCA
477,GISCOURS,2014,750ml,36.0,300,RCA
478,GISCOURS,2013,750ml,35.0,300,RCA
479,GISCOURS,2012,750ml,37.0,228,RCA
480,GISCOURS,2011,750ml,39.0,132,RCA
481,GISCOURS,2010,750ml,64.0,300,RCA
482,GISCOURS / SIRENE DE GISCOURS,2016,750ml,18.0,138,RCA
483,GISCOURS / SIRENE DE GISCOURS,2015,750ml,17.0,24,RCA
484,GISCOURS / SIRENE DE GISCOURS,2012,750ml,18.0,12,RCA
485,GURGUE (LA) by Ferrière (Margaux),2016,750ml,15.6,600,RCA
486,GURGUE (LA) by Ferrière (Margaux),2015,750ml,13.5,600,RCA
487,GURGUE (LA) by Ferrière (Margaux),2014,750ml,12.4,1020,RCA
488,GURGUE (LA) by Ferrière (Margaux),2013,750ml,11.0,192,RCA
489,GURGUE (LA) by Ferrière (Margaux),2011,750ml,16.5,96,RCA
490,ISSAN (D'),2016,750ml,46.8,144,RCA
491,ISSAN (D'),2013,750ml,32.5,78,RCA
492,ISSAN (D'),2011,750ml,36.0,60,RCA
493,ISSAN (D') / BLASON D'ISSAN,2016,750ml,18.6,600,RCA
494,KIRWAN,2013,750ml,28.0,120,RCA
495,KIRWAN,2012,750ml,30.0,180,RCA
496,KIRWAN,2008,750ml,40.0,6,RCA
497,KIRWAN,2007,750ml,39.0,600,RCA
498,LABEGORCE,2016,750ml,23.0,78,RCA
499,LABEGORCE,2012,750ml,18.0,600,RCA
500,LABEGORCE,2010,750ml,35.5,6,RCA
501,LABEGORCE,2006,750ml,28.0,4800,RCA
502,LASCOMBES,2016,750ml,57.6,600,RCA
503,LASCOMBES,2015,750ml,60.0,600,RCA
504,LASCOMBES,2014,750ml,51.0,600,RCA
505,LASCOMBES,2013,750ml,51.0,42,RCA
506,LASCOMBES,2012,750ml,55.0,84,RCA
507,LASCOMBES,2011,750ml,55.0,102,RCA
508,LASCOMBES,2010,750ml,77.0,66,RCA
509,LASCOMBES,2009,750ml,76.0,102,RCA
510,LASCOMBES,2008,750ml,80.0,12,RCA
511,LASCOMBES,2005,750ml,95.0,24,RCA
512,LASCOMBES / CHEVALIER DE…,2016,750ml,21.6,600,RCA
513,LASCOMBES / CHEVALIER DE…,2015,750ml,20.0,1200,RCA
514,LASCOMBES / CHEVALIER DE…,2014,750ml,20.5,600,RCA
515,LASCOMBES / CHEVALIER DE…,2013,750ml,25.0,120,RCA
516,LASCOMBES / CHEVALIER DE…,2012,750ml,25.0,120,RCA
517,LASCOMBES / CHEVALIER DE…,2011,750ml,22.0,48,RCA
518,MAISON BEL-AIR (Margaux),2016,750ml,11.0,6000,RCA
519,MAISON BEL-AIR (Margaux),2014,750ml,11.0,2400,RCA
520,MALESCOT ST-EXUPERY,2012,750ml,37.0,72,RCA
521,MALESCOT ST-EXUPERY,2010,750ml,68.0,204,RCA
522,MALESCOT ST-EXUPERY / DAME DE ...,2012,750ml,19.5,222,RCA
523,MARGAUX,2016,750ml,485.0,48,RCA
524,MARGAUX ,2015,750ml,615.0,12,RCA
525,MARGAUX ,2014,750ml,385.0,78,RCA
526,MARGAUX ,2013,750ml,375.0,60,RCA
527,MARGAUX ,2012,750ml,370.0,78,RCA
528,MARGAUX ,2011,750ml,380.0,60,RCA
529,MARGAUX ,2010,750ml,730.0,18,RCA
530,MARGAUX ,2009,750ml,750.0,120,RCA
531,MARGAUX ,2008,750ml,410.0,48,RCA
532,MARGAUX ,2007,750ml,398.0,60,RCA
533,MARGAUX ,2006,750ml,390.0,60,RCA
534,MARGAUX ,2005,750ml,795.0,60,RCA
535,MARGAUX ,2004,750ml,395.0,84,RCA
536,MARGAUX ,2003,750ml,625.0,36,RCA
537,MARGAUX ,2002,750ml,432.0,60,RCA
538,MARGAUX ,2001,750ml,445.0,60,RCA
539,MARGAUX ,2000,750ml,890.0,60,RCA
540,MARGAUX ,1999,750ml,444.0,60,RCA
541,MARGAUX ,1998,750ml,420.0,60,RCA
542,MARGAUX ,1997,750ml,395.0,36,RCA
543,MARGAUX ,1996,750ml,650.0,84,RCA
544,MARGAUX ,1995,750ml,535.0,24,RCA
545,MARGAUX ,1994,750ml,398.0,36,RCA
546,MARGAUX ,1993,750ml,395.0,6,RCA
547,MARGAUX ,1992,750ml,400.0,12,RCA
548,MARGAUX ,1990,750ml,1100.0,32,RCA
549,MARGAUX ,1989,750ml,528.0,1,RCA
550,MARGAUX ,1988,750ml,440.0,2,RCA
551,MARGAUX ,1986,750ml,560.0,12,RCA
552,MARGAUX ,1982,750ml,1040.0,24,RCA
553,MARGAUX ,1981,750ml,540.0,12,RCA
554,MARGAUX ,1970,750ml,550.0,12,RCA
555,MARGAUX ,1964,750ml,428.0,2,RCA
556,MARGAUX ,1957,750ml,1060.0,2,RCA
557,MARGAUX / PAVILLON ROUGE,2016,750ml,135.0,60,RCA
558,MARGAUX / PAVILLON ROUGE,2015,750ml,145.0,36,RCA
559,MARGAUX / PAVILLON ROUGE,2014,750ml,155.0,180,RCA
560,MARGAUX / PAVILLON ROUGE,2013,750ml,150.0,60,RCA
561,MARGAUX / PAVILLON ROUGE,2012,750ml,164.0,180,RCA
562,MARGAUX / PAVILLON ROUGE,2011,750ml,160.0,180,RCA
563,MARGAUX / PAVILLON ROUGE,2010,750ml,170.0,120,RCA
564,MARGAUX / PAVILLON ROUGE,2009,750ml,170.0,51,RCA
565,MARGAUX / PAVILLON ROUGE,2008,750ml,182.0,60,RCA
566,MARGAUX / PAVILLON ROUGE,2007,750ml,155.0,60,RCA
567,MARGAUX / PAVILLON ROUGE,2006,750ml,165.0,120,RCA
568,MARGAUX / PAVILLON ROUGE,2005,750ml,170.0,60,RCA
569,MARGAUX / PAVILLON ROUGE,2004,750ml,160.0,180,RCA
570,MARGAUX / PAVILLON ROUGE,2003,750ml,165.0,120,RCA
571,MARGAUX / PAVILLON ROUGE,2001,750ml,159.0,12,RCA
572,MARGAUX / PAVILLON ROUGE,2000,750ml,195.0,60,RCA
573,MARGAUX / PAVILLON ROUGE,1999,750ml,150.0,11,RCA
574,MARGAUX / PAVILLON ROUGE,1996,750ml,180.0,2,RCA
575,MARGAUX / PAVILLON ROUGE,1995,750ml,182.0,24,RCA
576,MARGAUX / PAVILLON ROUGE,1994,750ml,150.0,1,RCA
577,MARGAUX / PAVILLON ROUGE,1993,750ml,150.0,1,RCA
578,MAROJALLIA,2016,750ml,34.2,114,RCA
579,MARQUIS D'ALESME,2016,750ml,30.0,24,RCA
580,MARQUIS D'ALESME,2015,750ml,27.0,120,RCA
581,MARQUIS D'ALESME,2010,750ml,34.0,6,RCA
582,MARQUIS DE TERME,2016,750ml,31.2,288,RCA
583,MARQUIS DE TERME,2015,750ml,29.0,300,RCA
584,MARQUIS DE TERME,2010,750ml,35.5,18,RCA
585,MARSAC SEGUINEAU,2012,750ml,13.2,108,RCA
586,PALMER,2016,750ml,260.0,54,RCA
587,PALMER,2015,750ml,245.0,6,RCA
588,PALMER,2012,750ml,205.0,42,RCA
589,PALMER,2011,750ml,193.0,123,RCA
590,PALMER,2010,750ml,295.0,24,RCA
591,PALMER,2009,750ml,271.0,72,RCA
592,PALMER,2008,750ml,2005.0,24,RCA
593,PALMER,2007,750ml,195.0,12,RCA
594,PALMER,2005,750ml,295.0,192,RCA
595,PALMER,2002,750ml,165.0,4,RCA
596,PALMER,2000,750ml,329.0,138,RCA
597,PALMER,1998,750ml,208.0,27,RCA
598,PALMER,1992,750ml,145.0,12,RCA
599,PALMER,1989,750ml,365.0,4,RCA
600,PALMER / ALTER EGO,2016,750ml,56.0,12,RCA
601,PALMER / ALTER EGO,2015,750ml,45.0,360,RCA
602,PALMER / ALTER EGO,2013,750ml,42.0,48,RCA
603,PALMER / ALTER EGO,2012,750ml,54.0,60,RCA
604,PALMER / ALTER EGO,2010,750ml,66.0,96,RCA
605,POUGET,2008,750ml,54.0,2,RCA
606,POUGET,2006,750ml,55.0,48,RCA
607,PRIEURE LICHINE,2016,750ml,30.0,120,RCA
608,PRIEURE LICHINE,2013,750ml,26.5,300,RCA
609,PRIEURE LICHINE,2011,750ml,33.0,600,RCA
610,PRIEURE LICHINE,2006,750ml,45.0,8,RCA
611,PRIEURE LICHINE/CONFIDENCES DE...,2014,750ml,15.9,4800,RCA
612,PRIEURE LICHINE/CONFIDENCES DE...,2012,750ml,16.5,4800,RCA
613,PRIEURE LICHINE/CONFIDENCES DE...,2011,750ml,15.9,4800,RCA
614,RAUZAN GASSIES,2016,750ml,39.0,300,RCA
615,RAUZAN GASSIES,2015,750ml,39.0,360,RCA
616,RAUZAN GASSIES,2014,750ml,39.0,1800,RCA
617,RAUZAN GASSIES,2013,750ml,38.0,12,RCA
618,RAUZAN GASSIES,2012,750ml,45.0,120,RCA
619,RAUZAN GASSIES,2011,750ml,45.0,138,RCA
620,RAUZAN GASSIES,2010,750ml,48.5,960,RCA
621,RAUZAN GASSIES,2008,750ml,46.0,180,RCA
622,RAUZAN GASSIES,2003,750ml,51.5,120,RCA
623,RAUZAN GASSIES,2001,750ml,51.5,120,RCA
624,RAUZAN GASSIES,1999,750ml,51.5,120,RCA
625,RAUZAN GASSIES,1998,750ml,51.5,120,RCA
626,RAUZAN GASSIES,1996,750ml,51.5,60,RCA
627,RAUZAN GASSIES,1989,750ml,86.0,120,RCA
628,RAUZAN GASSIES,1988,750ml,86.0,60,RCA
629,RAUZAN GASSIES,1982,750ml,114.0,12,RCA
630,RAUZAN GASSIES,1981,750ml,114.0,84,RCA
631,RAUZAN GASSIES,1978,750ml,69.0,60,RCA
632,RAUZAN GASSIES,1977,750ml,80.0,240,RCA
633,RAUZAN GASSIES,1976,750ml,103.0,240,RCA
634,RAUZAN GASSIES,1970,750ml,125.0,240,RCA
635,RAUZAN GASSIES,1967,750ml,313.0,240,RCA
636,RAUZAN GASSIES,1966,750ml,313.0,240,RCA
637,RAUZAN GASSIES,1944,750ml,625.0,12,RCA
638,RAUZAN SEGLA,2016,750ml,75.0,60,RCA
639,RAUZAN SEGLA,2015,750ml,85.0,24,RCA
640,RAUZAN SEGLA,2013,750ml,51.0,120,RCA
641,RAUZAN SEGLA,2011,750ml,69.0,120,RCA
642,RAUZAN SEGLA,2010,750ml,103.0,180,RCA
643,RAUZAN SEGLA,2009,750ml,108.0,12,RCA
644,RAUZAN SEGLA,2006,750ml,69.0,180,RCA
645,RAUZAN SEGLA,2005,750ml,120.0,96,RCA
646,RAUZAN SEGLA,2004,750ml,58.0,36,RCA
647,RAUZAN SEGLA/SEGLA,2010,750ml,32.0,96,RCA
648,RAUZAN SEGLA/SEGLA,2009,750ml,30.6,120,RCA
649,RAUZAN SEGLA/SEGLA,2006,750ml,27.0,36,RCA
650,SIRAN,2016,750ml,20.4,22,RCA
651,SIRAN,2015,750ml,20.0,246,RCA
652,SIRAN,2014,750ml,15.0,480,RCA
653,SIRAN,2013,750ml,15.5,96,RCA
654,SIRAN,2012,750ml,17.0,594,RCA
655,TERTRE (DU),2014,750ml,34.0,120,RCA
656,TERTRE (DU),2013,750ml,30.0,600,RCA
657,TERTRE (DU),2012,750ml,35.5,120,RCA
658,TERTRE (DU),2006,750ml,34.0,6,RCA
659,COS / GOULEE by Cos d'Estournel,2013,750ml,17.0,300,RCA
660,ESCURAC (D'),2016,750ml,8.75,600,RCA
661,GRANDS CHENES (LES) by Bernard Magrez,2016,750ml,10.2,2400,RCA
662,GRANDS CHENES (LES) by Bernard Magrez,2014,750ml,12.0,2400,RCA
663,GRANDS CHENES (LES) by Bernard Magrez,2013,750ml,11.5,2400,RCA
664,GRANDS CHENES (LES) by Bernard Magrez,2012,750ml,12.5,600,RCA
665,POTENSAC,2016,750ml,18.0,546,RCA
666,POTENSAC,2013,750ml,15.0,240,RCA
667,POTENSAC,2008,750ml,20.5,240,RCA
668,POTENSAC,2005,750ml,28.5,120,RCA
