,Wine,Vintage,Format,Cost,Qty,Negoce
889,PAVIE MACQUIN,2011,750ml,39.95,60,Twins
890,PAVIE MACQUIN,2014,750ml,45.0,60,Twins
891,PAVILLON ROUGE,1982,750ml,215.0,60,Twins
892,PAVILLON ROUGE,1983,750ml,215.0,60,Twins
893,PAVILLON ROUGE,1988,750ml,195.0,60,Twins
894,PAVILLON ROUGE,1989,750ml,195.0,60,Twins
895,PAVILLON ROUGE,1990,750ml,215.0,60,Twins
896,PAVILLON ROUGE,1995,750ml,165.0,60,Twins
897,PAVILLON ROUGE,1996,750ml,165.0,60,Twins
898,PEDESCLAUX,2004,750ml,24.95,60,Twins
899,PEDESCLAUX,2014,750ml,26.0,60,Twins
900,PELLERINS DE LAFON ROCHET,2014,750ml,13.8,60,Twins
901,PENSEES DE LA TOUR CARNET,2014,750ml,9.9,60,Twins
902,PETIT CHEVAL,2011,750ml,125.0,60,Twins
903,PETIT CHEVAL,2012,750ml,125.0,60,Twins
904,PETIT CHEVAL,2014,750ml,120.0,60,Twins
905,PETIT HAUT LAFITTE ,2013,750ml,13.5,60,Twins
906,PETIT HAUT LAFITTE ,2014,750ml,16.5,60,Twins
907,PETIT VILLAGE,1988,750ml,79.0,60,Twins
908,PETIT VILLAGE,1990,750ml,92.0,60,Twins
909,PETIT VILLAGE,2009,750ml,49.0,60,Twins
910,PETIT VILLAGE,2010,750ml,49.5,60,Twins
911,PETIT VILLAGE,2013,750ml,37.2,60,Twins
912,PETIT VILLAGE,2014,750ml,42.0,60,Twins
913,PETRUS,2014,750ml,1999.0,60,Twins
914,PHELAN SEGUR,1988,750ml,49.5,60,Twins
915,PHELAN SEGUR,2006,750ml,27.95,60,Twins
916,PHELAN SEGUR,2010,750ml,33.95,60,Twins
917,PHELAN SEGUR,2011,750ml,24.95,60,Twins
918,PHELAN SEGUR,2012,750ml,24.95,60,Twins
919,PHELAN SEGUR,2013,750ml,20.4,60,Twins
920,PHELAN SEGUR,2014,750ml,24.0,60,Twins
921,PIBRAN,2011,750ml,17.95,60,Twins
922,PIBRAN,2014,750ml,19.95,60,Twins
923,PICHON BARON,1993,750ml,71.0,60,Twins
924,PICHON BARON,1995,750ml,130.0,60,Twins
925,PICHON BARON,2005,750ml,130.0,60,Twins
926,PICHON BARON,2009,750ml,135.0,60,Twins
927,PICHON BARON,2010,750ml,139.0,60,Twins
928,PICHON BARON,2011,750ml,75.0,60,Twins
929,PICHON BARON,2012,750ml,72.0,60,Twins
930,PICHON BARON,2014,750ml,75.0,60,Twins
931,PICHON LALANDE,1987,750ml,71.0,60,Twins
932,PICHON LALANDE,1989,750ml,199.0,60,Twins
933,PICHON LALANDE,2003,750ml,130.0,60,Twins
934,PICHON LALANDE,2005,750ml,110.0,60,Twins
935,PICHON LALANDE,2009,750ml,135.0,60,Twins
936,PICHON LALANDE,2010,750ml,138.0,60,Twins
937,PICHON LALANDE,2011,750ml,75.0,60,Twins
938,PICHON LALANDE,2014,750ml,90.0,60,Twins
939,POITEVIN,2014,750ml,6.0,60,Twins
940,PONTET CANET,2006,750ml,75.0,60,Twins
941,PONTET CANET,2008,750ml,72.0,60,Twins
942,PONTET CANET,2009,750ml,185.0,60,Twins
943,PONTET CANET,2010,750ml,180.0,60,Twins
944,PONTET CANET,2011,750ml,68.0,60,Twins
945,PONTET CANET,2012,750ml,66.0,60,Twins
946,PONTET CANET,2013,750ml,58.0,60,Twins
947,PONTET CANET,2014,750ml,69.0,60,Twins
948,POTENSAC,2006,750ml,17.95,60,Twins
949,POTENSAC,2011,750ml,13.75,60,Twins
950,POTENSAC,2014,750ml,13.5,60,Twins
951,POUJEAUX,2006,750ml,26.5,60,Twins
952,POUJEAUX,2011,750ml,18.95,60,Twins
953,POUJEAUX,2014,750ml,18.0,60,Twins
954,PRELUDE A GRAND PUY DUCASSE,2014,750ml,14.4,60,Twins
955,PRIEURE LICHINE,2004,750ml,36.0,60,Twins
956,PRIEURE LICHINE,2009,750ml,42.0,60,Twins
957,PRIEURE LICHINE,2010,750ml,42.0,60,Twins
958,PRIEURE LICHINE,2011,750ml,27.95,60,Twins
959,PRIEURE LICHINE,2014,750ml,24.0,60,Twins
960,PUYGUERAUD,2014,750ml,7.2,60,Twins
961,PUYGUERAUD,2015,750ml,7.2,60,Twins
962,QUINAULT L'ENCLOS,2001,750ml,43.0,60,Twins
963,QUINAULT L'ENCLOS,2010,750ml,27.0,60,Twins
964,QUINTUS (HAUT BRION),2013,750ml,59.0,60,Twins
965,R DE RIEUSSEC,2015,750ml,11.9,60,Twins
966,R DE RIEUSSEC,2016,750ml,11.9,60,Twins
967,RABAUD PROMIS,2001,750ml,25.0,60,Twins
968,RAUZAN SEGLA,1999,750ml,70.0,60,Twins
969,RAUZAN SEGLA,2000,750ml,95.0,60,Twins
970,RAUZAN SEGLA,2001,750ml,72.0,60,Twins
971,RAUZAN SEGLA,2004,750ml,56.0,60,Twins
972,RAUZAN SEGLA,2005,750ml,110.0,60,Twins
973,RAUZAN SEGLA,2006,750ml,60.0,60,Twins
974,RAUZAN SEGLA,2008,750ml,58.0,60,Twins
975,RAUZAN SEGLA,2010,750ml,86.0,60,Twins
976,RAUZAN SEGLA,2012,750ml,55.0,60,Twins
977,RAUZAN SEGLA,2013,750ml,44.0,60,Twins
978,RAUZAN SEGLA,2014,750ml,53.0,60,Twins
979,RESERVE DE LA COMTESSE,2010,750ml,32.0,60,Twins
980,RESERVE DE LA COMTESSE,2011,750ml,26.0,60,Twins
981,RESERVE DE LA COMTESSE,2014,750ml,23.0,60,Twins
982,RESERVE DE LEOVILLE BARTON,2008,750ml,25.0,60,Twins
983,RESERVE DE LEOVILLE BARTON,2012,750ml,24.0,60,Twins
984,RIEUSSEC,2001,750ml,118.0,60,Twins
985,RIEUSSEC,2007,750ml,45.0,60,Twins
986,RIEUSSEC,2010,750ml,45.0,60,Twins
987,RIEUSSEC,2011,750ml,45.0,60,Twins
988,RIEUSSEC,2013,750ml,45.0,60,Twins
989,ROUGET,2004,750ml,28.0,60,Twins
990,ROUGET,2012,750ml,23.4,60,Twins
991,SAINT GEORGES COTE PAVIE,2009,750ml,19.95,60,Twins
992,SAINT PIERRE,1995,750ml,66.0,60,Twins
993,SAINT PIERRE,1996,750ml,62.0,60,Twins
994,SAINT PIERRE,2008,750ml,35.0,60,Twins
995,SAINT PIERRE,2010,750ml,72.0,60,Twins
996,SAINT PIERRE,2011,750ml,31.75,60,Twins
997,SAINT PIERRE,2012,750ml,30.6,60,Twins
998,SAINT PIERRE,2013,750ml,27.6,60,Twins
999,SAINT PIERRE,2014,750ml,33.0,60,Twins
1000,SAINTAYME (Durantou),2014,750ml,9.6,60,Twins
1001,SARGET DE GRUAUD LAROSE,2000,750ml,30.0,60,Twins
1002,SARGET DE GRUAUD LAROSE,2014,750ml,18.5,60,Twins
1003,SASSICAIA,2007,750ml,180.0,60,Twins
1004,SASSICAIA,2009,750ml,160.0,60,Twins
1005,SIRAN,2006,750ml,21.5,60,Twins
1006,SMITH HAUT LAFITTE RED,2011,750ml,55.0,60,Twins
1007,SMITH HAUT LAFITTE RED,2012,750ml,56.0,60,Twins
1008,SMITH HAUT LAFITTE RED,2013,750ml,45.0,60,Twins
1009,SMITH HAUT LAFITTE RED,2014,750ml,58.0,60,Twins
1010,SOCIANDO MALLET,2007,750ml,21.0,60,Twins
1011,SOCIANDO MALLET,2009,750ml,27.5,60,Twins
1012,SOCIANDO MALLET,2011,750ml,19.7,60,Twins
1013,SOCIANDO MALLET,2012,750ml,19.95,60,Twins
1014,SOCIANDO MALLET,2014,750ml,19.5,60,Twins
1015,SOLAIA,2008,750ml,145.0,60,Twins
1016,SOLAIA,2009,750ml,145.0,60,Twins
1017,SOLAIA,2011,750ml,135.0,60,Twins
1018,SOLAIA,2012,750ml,135.0,60,Twins
1019,SUDUIRAUT  ,1989,750ml,45.0,60,Twins
1020,SUDUIRAUT  ,2001,750ml,65.0,60,Twins
1021,SUDUIRAUT  ,2003,750ml,35.0,60,Twins
1022,TAILLEFER,2013,750ml,12.5,60,Twins
1023,TAILLEFER,2014,750ml,13.95,60,Twins
1024,TALBOT,2006,750ml,53.0,60,Twins
1025,TALBOT,2009,750ml,55.0,60,Twins
1026,TALBOT,2010,750ml,55.0,60,Twins
1027,TALBOT,2011,750ml,42.0,60,Twins
1028,TALBOT,2014,750ml,42.0,60,Twins
1029,TENUTA SAN GUIDO GUIDALBERTO,2010,750ml,29.95,60,Twins
1030,TERTRE,2010,750ml,37.0,60,Twins
1031,TERTRE,2014,750ml,27.0,60,Twins
1032,TERTRE ROTEBOEUF,1994,750ml,125.0,60,Twins
1033,TERTRE ROTEBOEUF,1995,750ml,160.0,60,Twins
1034,TERTRE ROTEBOEUF,1999,750ml,110.0,60,Twins
1035,TEYSSIER,2012,750ml,11.0,60,Twins
1036,TEYSSIER,2014,750ml,10.35,60,Twins
1037,TOUR BLANCHE,2001,750ml,59.0,60,Twins
1038,TOUR CARNET,2010,750ml,29.95,60,Twins
1039,TOUR CARNET,2014,750ml,23.0,60,Twins
1040,TOUR DU PIN (cheval blanc),2008,750ml,19.95,60,Twins
1041,TOUR DU PIN (cheval blanc),2009,750ml,29.0,60,Twins
1042,TOUR FIGEAC,1985,750ml,49.0,60,Twins
1043,TOUR FIGEAC,1989,750ml,58.0,60,Twins
1044,TOUR FIGEAC,1990,750ml,49.0,60,Twins
1045,TOUR FIGEAC,2014,750ml,21.5,60,Twins
1046,TOUR SAINT BONNET,2014,750ml,6.95,60,Twins
1047,TRONQUOY LALANDE,2014,750ml,19.2,60,Twins
1048,TROPLONG MONDOT,2006,750ml,65.0,60,Twins
1049,TROPLONG MONDOT,2009,750ml,130.0,60,Twins
1050,TROPLONG MONDOT,2010,750ml,125.0,60,Twins
1051,TROPLONG MONDOT,2011,750ml,58.0,60,Twins
1052,TROPLONG MONDOT,2013,750ml,49.95,60,Twins
1053,TROPLONG MONDOT,2014,750ml,59.0,60,Twins
1054,TROTANOY,2006,750ml,125.0,60,Twins
1055,TROTTEVIELLE,2000,750ml,58.0,60,Twins
1056,VALANDRAUD,1999,750ml,139.5,60,Twins
1057,VALANDRAUD,2000,750ml,185.0,60,Twins
1058,VALANDRAUD,2003,750ml,150.0,60,Twins
1059,VALANDRAUD,2004,750ml,89.0,60,Twins
1060,VALANDRAUD,2010,750ml,195.0,60,Twins
1061,VALANDRAUD,2014,750ml,95.0,60,Twins
1062,VALANDRAUD BLANC,2014,750ml,35.0,60,Twins
1063,VEGA SICILIA UNICO,2003,750ml,245.0,60,Twins
1064,VEGA SICILIA UNICO,2004,750ml,250.0,60,Twins
1065,VEGA SICILIA UNICO,2005,750ml,225.0,60,Twins
1066,VIEUX CHÂTEAU CERTAN,2004,750ml,125.0,60,Twins
1067,VIEUX CHÂTEAU CERTAN,2011,750ml,115.0,60,Twins
1068,VIEUX CHÂTEAU CERTAN,2013,750ml,95.0,60,Twins
1069,VIEUX CHÂTEAU MAZERAT,2010,750ml,54.0,60,Twins
1070,VIEUX CHÂTEAU MAZERAT,2012,750ml,60.0,60,Twins
1071,VIRGINIE DE VALANDRAUD,2009,750ml,37.0,60,Twins
1072,VIRGINIE DE VALANDRAUD,2011,750ml,29.95,60,Twins
1073,VIRGINIE DE VALANDRAUD,2014,750ml,23.0,60,Twins
1074,VIRGINIE DE VALANDRAUD BLANC,2014,750ml,18.0,60,Twins
1075,Y D'YQUEM,2012,750ml,108.0,60,Twins
1076,Y D'YQUEM,2014,750ml,95.0,60,Twins
1077,YQUEM  ,1990,750ml,330.0,60,Twins
1078,YQUEM  ,2000,750ml,290.0,60,Twins
1079,YQUEM  ,2005,750ml,280.0,60,Twins
1080,YQUEM  ,2007,750ml,290.0,60,Twins
1081,YQUEM  ,2013,750ml,250.0,60,Twins
