,ID,Wine,Year,Region English,Region Chinese,Formats,Negoces,Price,Markup Percentile,Markup Price,WS Merchants,WS Prices,Recommended Prices,Margin,Sell,Date,Qty,English Type,Chinese Type,English Vendor,Chinese Vendor,Rating
581,CFW00006-1996-06000,Chateau Margaux,1996,"Margaux, Bordeaux","瑪歌, 波爾多",6000ml,BM,62350.81,5%,70776.53,N/A,N/A,70775,8426,N/A,2017-08-01 08:05,1,Red,紅酒,Chateau Margaux,瑪歌酒莊,N/A
582,CFW00064-2012-00750,Chateau Giscours,2012,"Margaux, Bordeaux",波爾多,750ml,RCA,339.01,5%,460.78,N/A,N/A,460,122,N/A,2017-08-01 08:05,228,Red,紅酒,Chateau Giscours,吉斯库尔,N/A
583,CFW00128-2006-00750,Chateau Batailley,2006,"Pauillac, Bordeaux",波爾多,750ml,RCA,366.50,5%,491.95,N/A,N/A,490,125,N/A,2017-08-01 08:05,6,Red,紅酒,Chateau Batailley,N/A,N/A
584,CFW00102-2016-00750,Chateau Duhart Milon,2016,"Pauillac, Bordeaux",波爾多,750ml,RCA,503.94,5%,647.79,N/A,N/A,645,144,N/A,2017-08-01 08:05,600,Red,紅酒,Domaines Barons de Rothschild,N/A,N/A
585,CFW00259-2015-00750,Chateau Fombrauge,2015,"St. Emilion, Bordeaux",波爾多,750ml,RCA,145.13,5%,240.93,N/A,N/A,240,96,N/A,2017-08-01 08:05,54,Red,紅酒,Bernard Magrez,N/A,N/A
586,CFW01533-2015-00750,Chateau Les Aubiers,2015,"Cotes de Bordeaux, Bordeaux",波爾多,750ml,RCA,37.11,5%,118.45,N/A,N/A,118.45,81,N/A,2017-08-01 08:05,24000,Red,紅酒,Chateau Les Aubiers,N/A,N/A
587,CFW00731-2010-00750,DRC Echezeaux,2010,"Vosne-Romanee, Burgundy",勃艮第,750ml,RCA,11911.25,5%,13582.65,N/A,N/A,13580,1671,N/A,2017-08-01 08:05,1,Red,紅酒,Domaine de la Romanee Conti,罗曼尼康帝,N/A
588,CFW00132-2014-00750,Chateau Grand Puy Ducasse,2014,"Pauillac, Bordeaux",波爾多,750ml,Twins,215.32,5%,320.52,N/A,N/A,320,105,N/A,2017-08-01 08:05,60,Red,紅酒,Chateau Grand Puy Ducasse,都卡斯庄园,N/A
589,CFW00087-2005-00750,Chateau Calon Segur,2005,"St. Estephe, Bordeaux",波爾多,750ml,BM,824.62,5%,1011.41,N/A,N/A,1010,187,N/A,2017-08-01 08:05,24,Red,紅酒,Chateau Calon Segur, 卡龙世家,N/A
590,CFW00130-2013-01500,Chateau Grand Puy Lacoste,2013,"Pauillac, Bordeaux",波爾多,1500ml,Twins,571.74,5%,724.67,N/A,N/A,720,153,N/A,2017-08-01 08:05,12,Red,紅酒,Chateau Grand Puy Lacoste,拉高斯/拉古斯城堡庄园,N/A
